id,country,grant_year,year_actual,cowcode,grant,recipient,subgrantee,prevention,protection,prosecution,research,amount,region1,region2,recipient_type
3647,USA,2005,2005-01-01,2,1.0,"Connecticut State Police, CT",NA,0.0,1.0,1.0,0.0,448983.0,NA,NA,Government
3648,USA,2005,2005-01-01,2,1.0,City of Chicago,NA,0.0,1.0,1.0,0.0,45e4,NA,NA,Government
3649,USA,2005,2005-01-01,2,1.0,St. Paul Police Department,NA,0.0,1.0,1.0,0.0,45e4,NA,NA,Government
3650,USA,2005,2005-01-01,2,1.0,Municipality of Anchorage,NA,0.0,1.0,1.0,0.0,45e4,NA,NA,Government
3651,USA,2005,2005-01-01,2,1.0,St. Louis,NA,0.0,1.0,1.0,0.0,328959.0,NA,NA,Government
3652,USA,2005,2005-01-01,2,1.0,City of Milwaukee,NA,0.0,1.0,1.0,0.0,192770.0,NA,NA,Government
3653,USA,2005,2005-01-01,2,1.0,"Multnomah County, OR",NA,0.0,1.0,1.0,0.0,45e4,NA,NA,Government
3654,USA,2005,2005-01-01,2,1.0,Colorado Division of Criminal Justice,NA,0.0,1.0,1.0,0.0,45e4,NA,NA,Government
3655,USA,2005,2005-01-01,2,1.0,"New York City, NY",NA,0.0,1.0,1.0,0.0,45e4,NA,NA,Government
3656,USA,2005,2005-01-01,2,1.0,City of Indianapolis,NA,0.0,1.0,1.0,0.0,45e4,NA,NA,Government
3657,USA,2005,2005-01-01,2,1.0,"Lee County, FL",NA,0.0,1.0,1.0,0.0,45e4,NA,NA,Government
3658,USA,2005,2005-01-01,2,1.0,Institute for Intergovernmental Research,NA,1.0,1.0,1.0,0.0,293e3,NA,NA,NPO
3659,USA,2005,2005-01-01,2,1.0,Center for Women's Policy Studies,NA,0.0,1.0,1.0,0.0,493322.0,NA,NA,NPO
3660,USA,2005,2005-01-01,2,1.0,Transferred Funds to DOJ/COPS for training,NA,0.0,1.0,1.0,0.0,245e3,NA,NA,Government
3661,USA,2005,2005-01-01,2,1.0,Safe Horizon,NA,1.0,1.0,0.0,0.0,281595.0,NA,NA,NPO
3662,USA,2005,2005-01-01,2,1.0,Salvation Army,NA,1.0,1.0,0.0,0.0,499155.0,NA,NA,NPO
3663,USA,2005,2005-01-01,2,1.0,Coalition to Abolish Slavery and Trafficking,NA,1.0,1.0,0.0,0.0,25e4,NA,NA,NGO
3664,USA,2005,2005-01-01,2,1.0,Legal Aid Foundation of Los Angeles,NA,1.0,0.0,0.0,0.0,2e5,NA,NA,Private Firm
3665,USA,2005,2005-01-01,2,1.0,CAST/Freedom Network U.S.A.,NA,1.0,0.0,0.0,0.0,4e5,NA,NA,NGO
3666,USA,2005,2005-01-01,2,1.0,Legal Aid Foundation of Los Angeles,NA,1.0,1.0,0.0,0.0,168065.0,NA,NA,Private Firm
3667,USA,2005,2005-01-01,2,1.0,Migration and Refugee Services/USCCB,NA,1.0,0.0,0.0,0.0,35e4,NA,NA,NPO
3668,USA,2005,2005-01-01,2,1.0,"ECPAT-USA, Inc.",NA,1.0,1.0,0.0,0.0,196963.0,NA,NA,NPO
3669,USA,2005,2005-01-01,2,1.0,Safe Horizon,NA,1.0,1.0,0.0,0.0,2e5,NA,NA,NPO
3670,USA,2005,2005-01-01,2,1.0,Mosaic Family Services (formerly East Dallas Counseling Center),NA,1.0,1.0,0.0,0.0,198e3,NA,NA,NPO
3671,USA,2005,2005-01-01,2,1.0,SAGE Project,NA,1.0,1.0,0.0,0.0,2e5,NA,NA,NPO
3672,USA,2005,2005-01-01,2,1.0,John Hopkins University - The Protection Project,NA,1.0,0.0,0.0,0.0,492401.0,NA,NA,NGO
3673,USA,2005,2005-01-01,2,1.0,Florida Coalition Against Domestic Violence,NA,1.0,1.0,0.0,0.0,143859.0,NA,NA,NPO
3674,USA,2005,2005-01-01,2,1.0,Heartland Alliance,NA,1.0,1.0,0.0,0.0,233542.0,NA,NA,NPO
3675,USA,2005,2005-01-01,2,1.0,Immigrant and Refugee Community Organization,NA,1.0,1.0,0.0,0.0,87e3,NA,NA,NPO
3676,USA,2005,2005-01-01,2,1.0,"Boat People S.O.S., Inc.",NA,1.0,1.0,0.0,0.0,25e4,NA,NA,NPO
3677,USA,2005,2005-01-01,2,1.0,"County of L.A., Community/Senior Svs., Office of Refugee Asst.",NA,1.0,1.0,0.0,0.0,242972.0,NA,NA,Government
3678,USA,2005,2005-01-01,2,1.0,St. Anselms Cross-Cultural Community Center,NA,1.0,1.0,0.0,0.0,25e4,NA,NA,Neither
3679,USA,2005,2005-01-01,2,1.0,USCCB Migration and Refugee Services,NA,1.0,1.0,0.0,0.0,249899.0,NA,NA,Neither
3680,USA,2005,2005-01-01,2,1.0,International Institute of New Jersey,NA,1.0,1.0,0.0,0.0,209100.0,NA,NA,NPO
3681,USA,2005,2005-01-01,2,1.0,New York Association for New Americans,NA,1.0,1.0,0.0,0.0,188849.0,NA,NA,NPO
3682,USA,2005,2005-01-01,2,1.0,DWA FANM,NA,1.0,1.0,0.0,0.0,217e3,NA,NA,NGO
3683,USA,2005,2005-01-01,2,1.0,"Crisis House, Inc.",NA,1.0,1.0,0.0,0.0,25e4,NA,NA,NPO
3684,USA,2005,2005-01-01,2,1.0,Asian Pacific Islander Legal Outreach,NA,1.0,1.0,0.0,0.0,25e4,NA,NA,NGO
3685,USA,2005,2005-01-01,2,1.0,"San Diego Youth & Community Services, Inc.",NA,1.0,1.0,0.0,0.0,25e4,NA,NA,NPO
3686,USA,2005,2005-01-01,2,1.0,Florida Immigrant Advocacy Center,NA,1.0,1.0,0.0,0.0,25e4,NA,NA,NPO
3687,USA,2005,2005-01-01,2,1.0,Refugee Women's Network,NA,1.0,1.0,0.0,0.0,173095.0,NA,NA,NPO
3688,USA,2005,2005-01-01,2,1.0,Pacific Gateway Center,NA,1.0,1.0,0.0,0.0,197639.0,NA,NA,NPO
3689,USA,2005,2005-01-01,2,1.0,International Rescue Committee,NA,1.0,1.0,0.0,0.0,249999.0,NA,NA,NGO
3690,USA,2005,2005-01-01,2,1.0,Center for Multicultural Human Services,NA,1.0,1.0,0.0,0.0,25e4,NA,NA,NGO
3691,USA,2005,2005-01-01,2,1.0,Refugee Women's Alliance,NA,1.0,1.0,0.0,0.0,242762.0,NA,NA,NPO
3692,USA,2005,2005-01-01,2,1.0,"Catholic Charities, Inc.",NA,1.0,1.0,0.0,0.0,131146.0,NA,NA,NPO
3693,USA,2005,2005-01-01,2,1.0,City of Homestead,NA,1.0,1.0,0.0,0.0,75e3,NA,NA,Government
3694,USA,2005,2005-01-01,2,1.0,Good Shepherd Corporation of Atlanta,NA,1.0,1.0,0.0,0.0,75492.0,NA,NA,NPO
3695,USA,2005,2005-01-01,2,1.0,"Crisis House, Inc.",NA,1.0,1.0,0.0,0.0,11e4,NA,NA,NPO
3696,USA,2005,2005-01-01,2,1.0,Refugee Women's Alliance,NA,1.0,1.0,0.0,0.0,118889.0,NA,NA,NPO
3697,USA,2005,2005-01-01,2,1.0,"Breaking Free, Inc.",NA,1.0,1.0,0.0,0.0,15e4,NA,NA,NPO
3698,USA,2005,2005-01-01,2,1.0,Catholic Social Services of Central and Northern Arizona,NA,1.0,1.0,0.0,0.0,137059.0,NA,NA,NPO
3699,USA,2005,2005-01-01,2,1.0,"Farmworker Legal Services of New York, Inc.",NA,1.0,1.0,0.0,0.0,8e4,NA,NA,NPO
3700,USA,2005,2005-01-01,2,1.0,Girls Educational & Mentoring Services,NA,1.0,1.0,0.0,0.0,158824.0,NA,NA,NPO
3701,USA,2005,2005-01-01,2,1.0,"West Cre Nevada, Inc",NA,1.0,1.0,0.0,0.0,15e4,NA,NA,NPO
3702,USA,2005,2005-01-01,2,1.0,Catholic Charities of the Archdiocese of Milwaukee,NA,1.0,1.0,0.0,0.0,81300.0,NA,NA,NPO
3703,USA,2005,2005-01-01,2,1.0,"Georgia Legal Services Program, Inc (GLSP)",NA,1.0,1.0,0.0,0.0,57533.0,NA,NA,NPO
3704,USA,2005,2005-01-01,2,1.0,The Salvation Army,NA,1.0,1.0,0.0,0.0,147695.0,NA,NA,NPO
3705,USA,2005,2005-01-01,2,1.0,"Rural Opportunities, Inc.",NA,1.0,1.0,0.0,0.0,70565.0,NA,NA,Government
3706,USA,2005,2005-01-01,2,1.0,"The Door - A Center of Alternatives, Inc.",NA,1.0,1.0,0.0,0.0,84817.0,NA,NA,NPO
3707,USA,2005,2005-01-01,2,1.0,Colorado Legal Services,NA,1.0,1.0,0.0,0.0,142449.0,NA,NA,NPO
3708,USA,2005,2005-01-01,2,1.0,Coalition to Abolish Slavery and Trafficking,NA,1.0,1.0,0.0,0.0,142449.0,NA,NA,NGO
3709,USA,2005,2005-01-01,2,1.0,United States Conference of Catholic Bishops,NA,1.0,1.0,0.0,0.0,148568.0,NA,NA,NPO
3710,USA,2005,2005-01-01,2,1.0,Ketchum PR,Capital City Partners,1.0,1.0,1.0,1.0,2789817.0,NA,NA,Government
3711,USA,2005,2005-01-01,2,1.0,Covenant House,NA,1.0,1.0,1.0,0.0,35e4,NA,NA,NPO
3712,USA,2006,2006-01-01,2,1.0,IOM,NA,0.0,1.0,0.0,1.0,15e4,NA,NA,IGO
3713,USA,2006,2006-01-01,2,1.0,Center for Social Advocacy,NA,1.0,1.0,0.0,0.0,27502.0,NA,NA,NPO
3714,USA,2006,2006-01-01,2,1.0,Alternatives for Girls,NA,1.0,1.0,0.0,0.0,25e3,NA,NA,NPO
3715,USA,2006,2006-01-01,2,1.0,Northern Marianas,NA,0.0,0.0,1.0,0.0,448083.0,NA,NA,Government
3716,USA,2006,2006-01-01,2,1.0,Shared Hope International,NA,0.0,1.0,1.0,0.0,987228.0,NA,NA,NPO
3717,USA,2006,2006-01-01,2,1.0,"Caliber Associates, an ICF International Company",American Prosecuters Research Institute,0.0,0.0,0.0,1.0,189420.0,NA,NA,Private Firm
3718,USA,2006,2006-01-01,2,1.0,"The Salvation Army, Hawaiin and Pacific Islands Division",NA,1.0,1.0,0.0,0.0,7e5,NA,NA,NPO
3719,USA,2006,2006-01-01,2,1.0,Asian Pacific Islander Legal Outreach,NA,1.0,1.0,0.0,1.0,295e3,NA,NA,NPO
3720,USA,2006,2006-01-01,2,1.0,Bilateral Safety Corridor Coalition,NA,1.0,1.0,0.0,0.0,295e3,NA,NA,NPO
3721,USA,2006,2006-01-01,2,1.0,Catholic Charities Archdiocese of San Antonio,NA,1.0,1.0,0.0,0.0,45e4,NA,NA,NPO
3722,USA,2006,2006-01-01,2,1.0,Civil Society,NA,1.0,1.0,0.0,0.0,5e5,NA,NA,NGO
3723,USA,2006,2006-01-01,2,1.0,Coalition to Abolish Slavery and Trafficking,NA,1.0,1.0,0.0,0.0,295e3,NA,NA,NGO
3724,USA,2006,2006-01-01,2,1.0,Guma' Esperansa Karidat,NA,1.0,1.0,1.0,0.0,449793.0,NA,NA,NPO
3725,USA,2006,2006-01-01,2,1.0,Heartland Alliance for Human Needs & Human Rights,NA,1.0,1.0,0.0,0.0,5e5,NA,NA,NPO
3726,USA,2006,2006-01-01,2,1.0,"Hope House, Inc.",NA,1.0,1.0,0.0,0.0,45e4,NA,NA,NPO
3727,USA,2006,2006-01-01,2,1.0,City of Indianapolis,The Julian Center,1.0,1.0,0.0,0.0,5e5,NA,NA,Government
3728,USA,2006,2006-01-01,2,1.0,International Institute of Boston,NA,1.0,1.0,0.0,0.0,295e3,NA,NA,NPO
3729,USA,2006,2006-01-01,2,1.0,International Institute of Buffalo,NA,1.0,1.0,0.0,0.0,449708.0,NA,NA,NPO
3730,USA,2006,2006-01-01,2,1.0,"International Institute of Connecticit, Inc.",NA,1.0,1.0,0.0,0.0,5e5,NA,NA,NPO
3731,USA,2006,2006-01-01,2,1.0,International Institute of Metropolitan St. Louis,NA,1.0,1.0,0.0,0.0,499974.0,NA,NA,NPO
3732,USA,2006,2006-01-01,2,1.0,International Rescue Committee (Arizona),NA,1.0,1.0,0.0,0.0,295e3,NA,NA,NGO
3733,USA,2006,2006-01-01,2,1.0,International Rescue Committee (Florida),NA,1.0,1.0,0.0,0.0,295e3,NA,NA,NGO
3734,USA,2006,2006-01-01,2,1.0,International Rescue Committee (Washington),NA,1.0,1.0,0.0,0.0,295e3,NA,NA,NGO
3735,USA,2006,2006-01-01,2,1.0,"Mosaic Family Services, Inc.",NA,1.0,1.0,0.0,0.0,743962.0,NA,NA,NPO
3736,USA,2006,2006-01-01,2,1.0,Refugee Women's Network,NA,1.0,1.0,0.0,0.0,221250.0,NA,NA,NPO
3737,USA,2006,2006-01-01,2,1.0,Refugee Services Texas,NA,1.0,1.0,0.0,0.0,295e3,NA,NA,NPO
3738,USA,2006,2006-01-01,2,1.0,Safe Horizon,NA,1.0,1.0,0.0,0.0,11e5,NA,NA,NPO
3739,USA,2006,2006-01-01,2,1.0,Salvation Army Western Territory,NA,0.0,1.0,0.0,0.0,499992.0,NA,NA,NPO
3740,USA,2006,2006-01-01,2,1.0,"The Salvation Army, Las Vegas",NA,1.0,1.0,0.0,0.0,449997.0,NA,NA,NPO
3741,USA,2006,2006-01-01,2,1.0,Tides Center,NA,1.0,1.0,1.0,0.0,45e4,NA,NA,NPO
3742,USA,2006,2006-01-01,2,1.0,"U.S. Conference of Catholic Bishops, Inc. - Oregon",NA,1.0,1.0,0.0,0.0,295e3,NA,NA,NPO
3743,USA,2006,2006-01-01,2,1.0,"U.S. Conference of Catholic Bishops, Inc. - Mid-Atlantic",NA,1.0,1.0,0.0,0.0,295e3,NA,NA,NPO
3744,USA,2006,2006-01-01,2,1.0,World Relief Corportation,NA,0.0,1.0,0.0,0.0,105e4,NA,NA,NPO
3745,USA,2006,2006-01-01,2,1.0,YMCA of the Greater Houston Area,NA,1.0,1.0,0.0,0.0,295e3,NA,NA,NPO
3746,USA,2006,2006-01-01,2,1.0,"Caliber Associates, an ICF International Company",NA,0.0,0.0,0.0,1.0,33e4,NA,NA,Neither
3747,USA,2006,2006-01-01,2,1.0,U.S. Conference of Catholic,60+ sub-contractors,1.0,1.0,0.0,0.0,25e5,NA,NA,NPO
3748,USA,2006,2006-01-01,2,1.0,Lockheed Martin,Covenant House,1.0,1.0,0.0,0.0,5e5,NA,NA,Neither
3749,USA,2006,2006-01-01,2,1.0,General Dynamics,Polaris Project,1.0,0.0,0.0,0.0,139417.0,NA,NA,Neither
3750,USA,2006,2006-01-01,2,1.0,Ketchum,Capitol City Partners,1.0,0.0,0.0,0.0,26e5,NA,NA,Private Firm
3751,USA,2006,2006-01-01,2,1.0,Southeastern Network of Youth Services - Alabama,NA,1.0,1.0,0.0,0.0,9e4,NA,NA,NPO
3752,USA,2006,2006-01-01,2,1.0,Salvation Army - Chicago Social Services,NA,1.0,1.0,0.0,0.0,125e3,NA,NA,NPO
3753,USA,2006,2006-01-01,2,1.0,Mosaic Family Services,NA,1.0,1.0,0.0,0.0,123585.0,NA,NA,NPO
3754,USA,2006,2006-01-01,2,1.0,Clearwater,NA,0.0,0.0,1.0,0.0,45e4,NA,NA,Government
3755,USA,2006,2006-01-01,2,1.0,Immigrants Rights Advocacy Center,Subawards pending,1.0,1.0,0.0,0.0,666668.0,NA,NA,NPO
3756,USA,2006,2006-01-01,2,1.0,Coalition to Abolish Slavery and Trafficking,NA,1.0,1.0,0.0,0.0,75e3,NA,NA,NGO
3757,USA,2006,2006-01-01,2,1.0,Louisiana Commission on Law Enforcement,NA,0.0,0.0,1.0,0.0,45e4,NA,NA,Neither
3758,USA,2006,2006-01-01,2,1.0,Practical Strategies,Subawards pending,1.0,1.0,0.0,0.0,172266.0,NA,NA,Private Firm
3759,USA,2006,2006-01-01,2,1.0,Civil Society,Subawards pending,1.0,1.0,0.0,0.0,348032.0,NA,NA,NGO
3760,USA,2006,2006-01-01,2,1.0,Independence,NA,0.0,0.0,1.0,0.0,45e4,NA,NA,Neither
3761,USA,2006,2006-01-01,2,1.0,"Catholic Charities of Camden, Ocean, and Cape May NJ",NA,1.0,1.0,0.0,0.0,7e4,NA,NA,NPO
3762,USA,2006,2006-01-01,2,1.0,Congressional Earmark Supporting Development of State AntiTIP Statuses,NA,0.0,1.0,1.0,0.0,493614.0,NA,NA,Neither
3763,USA,2006,2006-01-01,2,1.0,Las Vegas,NA,0.0,0.0,1.0,0.0,369572.0,NA,NA,Government
3764,USA,2006,2006-01-01,2,1.0,Erie County Sheriff's Department,NA,0.0,0.0,1.0,0.0,45e4,NA,NA,Government
3765,USA,2006,2006-01-01,2,1.0,Girls Educational & Mentoring Services,NA,1.0,1.0,0.0,0.0,102799.0,NA,NA,NPO
3766,USA,2006,2006-01-01,2,1.0,Polaris Project,NA,1.0,1.0,0.0,0.0,114e3,NA,NA,NPO
3767,USA,2006,2006-01-01,2,1.0,Southeastern Network of Youth Services - Florida,NA,1.0,1.0,0.0,0.0,46700.0,NA,NA,NPO
3768,USA,2006,2006-01-01,2,1.0,International Rescue Committee,NA,1.0,1.0,0.0,0.0,103779.0,NA,NA,NGO
3769,USA,2006,2006-01-01,2,1.0,"Catholic Social Services of Maricopa County, AZ",NA,1.0,1.0,0.0,0.0,101462.0,NA,NA,NPO
3770,USA,2006,2006-01-01,2,1.0,Sage Project,NA,1.0,1.0,0.0,0.0,121979.0,NA,NA,NPO
3771,USA,2006,2006-01-01,2,1.0,Bilateral Safety Corridor Coalition,Subawards pending,1.0,1.0,0.0,0.0,597117.0,NA,NA,NPO
3772,USA,2006,2006-01-01,2,1.0,"Positive Option, referrals & Alternatives",NA,1.0,1.0,0.0,0.0,115e3,NA,NA,NPO
3773,USA,2006,2006-01-01,2,1.0,"Breaking Free, Inc.",NA,1.0,1.0,0.0,0.0,11e4,NA,NA,NPO
3774,USA,2006,2006-01-01,2,1.0,Fort Worth,NA,0.0,0.0,1.0,0.0,45e4,NA,NA,Government
3775,USA,2006,2006-01-01,2,1.0,Bexar County,NA,0.0,0.0,1.0,0.0,406862.0,NA,NA,Government
3776,USA,2006,2006-01-01,2,1.0,Dallas,NA,0.0,0.0,1.0,0.0,45e4,NA,NA,Government
3777,USA,2006,2006-01-01,2,1.0,Tapestri,NA,1.0,1.0,0.0,0.0,75310.0,NA,NA,Government
3778,USA,2006,2006-01-01,2,1.0,Salt Lake City,NA,0.0,0.0,1.0,0.0,45e4,NA,NA,Government
3779,USA,2006,2006-01-01,2,1.0,Texas Rio Grande Legal Aid,NA,1.0,1.0,0.0,0.0,71871.0,NA,NA,NPO
3780,USA,2006,2006-01-01,2,1.0,"Farmworker Legal Services of New York, Inc.",NA,1.0,1.0,0.0,0.0,72734.0,NA,NA,NPO
3781,USA,2006,2006-01-01,2,1.0,Rutgers University,NA,0.0,0.0,0.0,1.0,284287.0,NA,NA,University
3782,USA,2006,2006-01-01,2,1.0,Philip Reichel,NA,0.0,0.0,0.0,1.0,2e4,NA,NA,Individual
3783,USA,2006,2006-01-01,2,1.0,John Picarelli,NA,0.0,0.0,0.0,1.0,2e4,NA,NA,Individual
3784,USA,2007,2007-01-01,2,1.0,Upper Midwestern Community,NA,0.0,0.0,1.0,0.0,609528.0,NA,NA,Neither
3785,USA,2007,2007-01-01,2,1.0,Los Angeles,NA,0.0,0.0,1.0,0.0,2e5,NA,NA,Government
3786,USA,2007,2007-01-01,2,1.0,Oakland,NA,0.0,0.0,1.0,0.0,225e3,NA,NA,Government
3787,USA,2007,2007-01-01,2,1.0,Collier County,NA,0.0,0.0,1.0,0.0,214451.0,NA,NA,Government
3788,USA,2007,2007-01-01,2,1.0,Austin,NA,0.0,0.0,1.0,0.0,224632.0,NA,NA,Government
3789,USA,2007,2007-01-01,2,1.0,Harris County,NA,0.0,0.0,1.0,0.0,499954.0,NA,NA,Government
3790,USA,2007,2007-01-01,2,1.0,Seattle,NA,0.0,0.0,1.0,0.0,5e5,NA,NA,Government
3791,USA,2007,2007-01-01,2,1.0,National Opinion Research Center,NA,0.0,1.0,1.0,1.0,293198.0,NA,NA,Private Firm
3792,USA,2007,2007-01-01,2,1.0,Georgetown,NA,1.0,1.0,1.0,1.0,86802.0,NA,NA,University
3793,USA,2007,2007-01-01,2,1.0,San Diego State University,NA,0.0,1.0,1.0,1.0,297264.0,NA,NA,University
3794,USA,2007,2007-01-01,2,1.0,University of Massachusetts Lowell,NA,0.0,0.0,0.0,1.0,527424.0,NA,NA,University
3795,USA,2007,2007-01-01,2,1.0,The Home for Little Wanderers Inc.,NA,1.0,1.0,0.0,0.0,3e5,NA,NA,NPO
3796,USA,2007,2007-01-01,2,1.0,SAGE (Standing Against Global Exploitation),NA,1.0,1.0,0.0,0.0,428629.0,NA,NA,NPO
3797,USA,2007,2007-01-01,2,1.0,Paul and Lisa Program Inc.,NA,1.0,1.0,1.0,0.0,1335659.0,NA,NA,NPO
3798,USA,2007,2007-01-01,2,1.0,Urban Institute,NA,0.0,0.0,0.0,1.0,85740.0,NA,NA,Think Tank
3799,USA,2007,2007-01-01,2,1.0,Fulton County Juvenile Justice Fund,NA,1.0,1.0,1.0,0.0,1035e3,NA,NA,Neither
3800,USA,2007,2007-01-01,2,1.0,Illinois Criminal Justice Information Authority,NA,0.0,0.0,0.0,1.0,10924.0,NA,NA,Neither
3801,USA,2007,2007-01-01,2,1.0,University of New Hampshire,NA,0.0,0.0,0.0,1.0,264332.0,NA,NA,University
3802,USA,2007,2007-01-01,2,1.0,Girls Education and Mentoring Services,NA,1.0,1.0,0.0,0.0,6e5,NA,NA,NPO
3803,USA,2007,2007-01-01,2,1.0,New York City Criminal Justice Coordinator's Office,NA,1.0,1.0,1.0,0.0,5e5,NA,NA,Government
3804,USA,2007,2007-01-01,2,1.0,New York City Criminal Justice Coordinator's Office,NA,1.0,1.0,1.0,0.0,247369.0,NA,NA,Government
3805,USA,2007,2007-01-01,2,1.0,New York City Criminal Justice Coordinator's Office,NA,1.0,1.0,1.0,0.0,284793.0,NA,NA,Government
3806,USA,2007,2007-01-01,2,1.0,National District Attorneys Association,NA,0.0,0.0,1.0,0.0,7e5,NA,NA,NGO
3807,USA,2007,2007-01-01,2,1.0,The Salvation Army,NA,1.0,1.0,1.0,0.0,999984.0,NA,NA,NPO
3808,USA,2007,2007-01-01,2,1.0,Asian Pacific Islander Legal Outreach,NA,1.0,1.0,1.0,0.0,325e3,NA,NA,NPO
3809,USA,2007,2007-01-01,2,1.0,Bilateral Safety Corridor Coalition,NA,1.0,1.0,1.0,0.0,25e4,NA,NA,NPO
3810,USA,2007,2007-01-01,2,1.0,"Boat People S.O.S., Inc.",NA,0.0,0.0,0.0,0.0,325e3,NA,NA,NPO
3811,USA,2007,2007-01-01,2,1.0,Coalition to Abolish Slavery and Trafficking,NA,0.0,0.0,0.0,0.0,34e4,NA,NA,NGO
3812,USA,2007,2007-01-01,2,1.0,International Institute of Boston,NA,0.0,0.0,0.0,0.0,239273.0,NA,NA,NPO
3813,USA,2007,2007-01-01,2,1.0,International Rescue Committee (Arizona),NA,0.0,0.0,0.0,0.0,25e4,NA,NA,NGO
3814,USA,2007,2007-01-01,2,1.0,International Rescue Committee (Washington),NA,0.0,0.0,0.0,0.0,25e4,NA,NA,NGO
3815,USA,2007,2007-01-01,2,1.0,Justice Resource Institute,NA,0.0,0.0,0.0,0.0,2e5,NA,NA,NPO
3816,USA,2007,2007-01-01,2,1.0,Metropolitan Battered Women's Program,NA,0.0,0.0,0.0,0.0,449743.0,NA,NA,NPO
3817,USA,2007,2007-01-01,2,1.0,"Mosaic Family Services, Inc.",NA,0.0,0.0,0.0,0.0,325e3,NA,NA,NPO
3818,USA,2007,2007-01-01,2,1.0,Refugee Services Texas,NA,0.0,0.0,0.0,0.0,25e4,NA,NA,NPO
3819,USA,2007,2007-01-01,2,1.0,Salvation Army Western Territory,NA,0.0,0.0,0.0,0.0,75e3,NA,NA,NPO
3820,USA,2007,2007-01-01,2,1.0,Tapestri,NA,0.0,0.0,0.0,0.0,25e4,NA,NA,NPO
3821,USA,2007,2007-01-01,2,1.0,YMCA of the Greater Houston Area,NA,0.0,0.0,0.0,0.0,325e3,NA,NA,NPO
3822,USA,2007,2007-01-01,2,1.0,IOM,NA,0.0,1.0,0.0,1.0,295e3,NA,NA,IGO
3823,USA,2007,2007-01-01,2,1.0,US Conference of Catholic Bishops,88+ subcontractors (125 locations),1.0,1.0,0.0,0.0,3506818.0,NA,NA,NPO
3824,USA,2007,2007-01-01,2,1.0,Polaris Project,NA,1.0,1.0,0.0,0.0,394452.0,NA,NA,NPO
3825,USA,2007,2007-01-01,2,1.0,Ketchum,NA,1.0,0.0,0.0,0.0,1215500.0,NA,NA,Private Firm
3826,USA,2007,2007-01-01,2,1.0,Southeastern Network of Youth Services - Alabama,NA,1.0,1.0,0.0,0.0,9e4,NA,NA,NPO
3827,USA,2007,2007-01-01,2,1.0,Salvation Army - Chicago Social Services,NA,1.0,1.0,0.0,0.0,82871.0,NA,NA,NPO
3828,USA,2007,2007-01-01,2,1.0,Mosaic Family Services,NA,1.0,1.0,0.0,0.0,88465.0,NA,NA,NPO
3829,USA,2007,2007-01-01,2,1.0,Alternatives for Girls,NA,1.0,1.0,0.0,0.0,25e3,NA,NA,NPO
3830,USA,2007,2007-01-01,2,1.0,Center for Social Advocacy,NA,1.0,1.0,0.0,0.0,27502.0,NA,NA,NPO
3831,USA,2007,2007-01-01,2,1.0,Immigrants Rights Advocacy,Local grassroots organizations,1.0,1.0,0.0,0.0,666666.0,NA,NA,Neither
3832,USA,2007,2007-01-01,2,1.0,Coalition to Abolish Slavery and Trafficking,NA,1.0,1.0,0.0,0.0,75e3,NA,NA,NGO
3833,USA,2007,2007-01-01,2,1.0,Practical Strategies,Local grassroots organizations,1.0,1.0,0.0,0.0,174284.0,NA,NA,Private Firm
3834,USA,2007,2007-01-01,2,1.0,Practical Strategies,Local grassroots organizations,1.0,1.0,0.0,0.0,174284.0,NA,NA,Private Firm
3835,USA,2007,2007-01-01,2,1.0,Civil Society Local grassroots organizations,NA,1.0,1.0,0.0,0.0,348219.0,NA,NA,NGO
3836,USA,2007,2007-01-01,2,1.0,Girls Education and Mentoring Services,NA,1.0,1.0,0.0,0.0,109473.0,NA,NA,NPO
3837,USA,2007,2007-01-01,2,1.0,Polaris Project,NA,1.0,1.0,0.0,0.0,57466.0,NA,NA,NPO
3838,USA,2007,2007-01-01,2,1.0,Southeastern Network of Youth Services - Florida,NA,1.0,1.0,0.0,0.0,46700.0,NA,NA,NPO
3839,USA,2007,2007-01-01,2,1.0,International Rescue Committee,NA,1.0,1.0,0.0,0.0,103779.0,NA,NA,NGO
3840,USA,2007,2007-01-01,2,1.0,"Catholic Social Services of Maricopa County, AZ",NA,1.0,1.0,0.0,0.0,101462.0,NA,NA,NPO
3841,USA,2007,2007-01-01,2,1.0,"Farmworker Legal Services of New York, Inc., and Local grassroots organizations",NA,1.0,1.0,0.0,0.0,75537.0,NA,NA,NPO
3842,USA,2007,2007-01-01,2,1.0,Sage Project,NA,1.0,1.0,0.0,0.0,121979.0,NA,NA,NPO
3843,USA,2007,2007-01-01,2,1.0,"Bilateral Safety Corridor Coalition, Local Grassroots organizationa",NA,1.0,1.0,0.0,0.0,601159.0,NA,NA,NPO
3844,USA,2007,2007-01-01,2,1.0,"Positive Option, referrals & Alternatives",NA,1.0,1.0,0.0,0.0,115e3,NA,NA,NPO
3845,USA,2007,2007-01-01,2,1.0,"Breaking Free, Inc.",NA,1.0,1.0,0.0,0.0,11e4,NA,NA,NPO
3846,USA,2007,2007-01-01,2,1.0,Tapestri,NA,1.0,1.0,0.0,0.0,48772.0,NA,NA,NPO
3847,USA,2007,2007-01-01,2,1.0,Texas Rio Grande Legal Aid,NA,1.0,1.0,0.0,0.0,71871.0,NA,NA,NPO
